,application_id_current,target
122,100983,0.6113777893464769
123,100984,0.4840972475356816
124,100987,0.4917144422066221
125,100997,0.4500193929461267
126,100998,0.6728024316410135
127,101002,0.4949230145908769
128,101005,0.5250392441963735
129,101008,0.63675899270445
130,101020,0.4936239962469722
131,101021,0.3974075360615654
132,101024,0.45399332690322597
133,101025,0.4764909979339286
134,101026,0.5236381684489319
135,101031,0.5000364492609173
136,101041,0.5113397634084635
137,101051,0.4481148930608725
138,101055,0.5212534377299661
139,101056,0.5297071993794666
140,101057,0.6399797231567809
141,101064,0.4832721306176686
142,101079,0.47357610728341665
143,101087,0.3832187483432785
144,101090,0.4570000807591051
145,101092,0.4456501020722957
146,101097,0.5686038795992918
147,101099,0.4147129841582276
148,101107,0.3808652098011541
149,101118,0.47461517845369305
150,101125,0.4583240090055672
151,101126,0.4406573900489507
152,101128,0.4100229356296532
153,101136,0.5169938937413812
154,101140,0.45522789584834106
155,101149,0.5339599648255535
156,101160,0.5437301150092657
157,101169,0.44286933921279176
158,101181,0.5954915892674618
159,101186,0.46938665313565797
160,101190,0.4122445361578001
161,101193,0.6047185647429413
162,101194,0.49271608218517876
163,101198,0.646855923046545
164,101200,0.5047341064178841
165,101204,0.43615136769609264
166,101211,0.41399722442929504
167,101213,0.4009604369288386
168,101223,0.5640439548056898
169,101225,0.571130922692445
170,101237,0.512920666942865
171,101243,0.4966355099209555
172,101244,0.4961651060423351
173,101258,0.49532361578484424
174,101259,0.47011156820373484
175,101268,0.6106042278692696
176,101269,0.4974696594825944
177,101271,0.4416656910924275
178,101279,0.499374068863736
179,101281,0.5065128198841957
180,101287,0.4533230936793572
181,101292,0.4303173404287156
182,101294,0.5082569844503521
183,101296,0.5107991211061693
184,101297,0.49208446942357303
185,101299,0.4214923608952463
186,101301,0.5079621200050086
187,101305,0.6136796810937094
188,101308,0.4386085266123014
189,101318,0.44598447534830826
190,101327,0.4458605566565252
191,101329,0.4777627625913377
192,101332,0.5801653635326575
193,101337,0.5379471098673588
194,101343,0.46186688501930884
195,101345,0.5680011459302284
196,101346,0.42397901321058173
197,101353,0.37816276620405576
198,101354,0.5003288428236966
199,101355,0.46748782376633247
200,101356,0.4251962832977841
201,101362,0.5161237281344865
202,101363,0.6327360935636893
203,101365,0.46790745625994007
204,101366,0.4754380597108366
205,101367,0.6906613846445993
206,101368,0.470466187892163
207,101374,0.5248311170793567
208,101380,0.4224809460831601
209,101383,0.418300776637459
210,101398,0.5096157380606083
211,101399,0.5035182220715255
212,101401,0.5601206174489229
213,101412,0.3988474582564543
214,101426,0.5888560818367968
215,101427,0.6365003536379544
216,101428,0.3965734791349088
217,101429,0.5605675381409069
218,101434,0.5157414895481703
219,101440,0.5483599078611165
220,101448,0.5669167142668629
221,101449,0.40978073256422565
222,101465,0.4545596921527676
223,101467,0.4825763405010683
224,101472,0.46189835424392345
225,101478,0.5069696735270584
226,101497,0.4239877613275795
227,101504,0.46357645832753586
228,101547,0.489830286717869
229,101548,0.464722504289491
230,101555,0.45934085062186647
231,101570,0.41997856917984805
232,101572,0.5007970890735793
233,101578,0.40545021632705724
234,101580,0.3952171469241102
235,101588,0.46349926725018464
236,101602,0.43916961026628853
237,101610,0.4834774338785446
238,101614,0.4169508875402412
239,101616,0.5148577868508518
240,101643,0.5366876387569304
241,101644,0.402242809761243
242,101649,0.40625653998423444
243,101650,0.508408206560205
244,101665,0.4068898555204479
245,101667,0.6154636241290664
246,101669,0.5146354733308811
247,101674,0.46520848700346235
248,101675,0.5049793932390261
249,101678,0.38425315998679793
250,101682,0.6075785044594137
251,101686,0.47453876947307827
252,101697,0.6789366047132609
253,101700,0.6227907129644497
254,101711,0.5009315405474853
255,101714,0.5918561900179953
256,101715,0.5170213872485608
257,101728,0.4150554432678527
258,101732,0.5328567006801986
259,101757,0.5013292195150363
260,101758,0.5475021544098257
261,101759,0.4565424429819192
262,101762,0.381394030863296
263,101764,0.3748868471936048
264,101780,0.4774507521985353
265,101784,0.37630853578781814
266,101789,0.4035268952303434
267,101816,0.5345651380089256
268,101819,0.4479617274921165
269,101827,0.4443537302617373
270,101863,0.45137334935417106
271,101867,0.45138262522693406
272,101870,0.5404771751168017
273,101873,0.48354718463144986
274,101878,0.40688361051000893
275,101879,0.45612232702011474
276,101880,0.515180154881684
277,101887,0.4354116417743083
278,101897,0.38584949887972264
279,101901,0.48122984330224544
280,101903,0.5727102883198419
281,101920,0.4189327793308343
282,101921,0.557245345505965
283,101922,0.4644122811772967
284,101961,0.5649712099348346
285,101962,0.42982188181316994
286,101971,0.44361269855996255
287,101976,0.5603780823046776
288,102002,0.498076380454668
289,102005,0.42233583204463965
290,102007,0.4616999774429043
291,102017,0.3845468834745733
292,102019,0.6039894718452535
293,102029,0.4586990396010041
294,102051,0.4440197228599805
295,102052,0.4610779369211627
296,102054,0.5601364799720517
297,102062,0.4326836460456336
298,102067,0.4771002765797827
299,102068,0.534170891743646
300,102070,0.34983332219311003
301,102090,0.609269789844962
302,102092,0.5500501853470622
303,102099,0.5655150016055585
304,102100,0.6012717234201563
305,102112,0.5654437371673386
306,102113,0.5012384450537235
307,102122,0.43802635767412823
308,102123,0.44143328772698043
309,102125,0.48134828568566723
310,102126,0.4580625749124665
311,102146,0.47743670097300067
312,102147,0.5850646047102299
313,102151,0.4617332674293522
314,102158,0.45405467030127944
315,102159,0.48366337201717413
316,102162,0.5754582843843302
317,102165,0.3974918829637624
318,102166,0.42881082727649233
319,102174,0.4447358279115679
320,102193,0.5016760166883217
321,102198,0.40845930859795254
322,102205,0.5944055073034209
323,102206,0.501492047701428
324,102218,0.3887885021700877
325,102221,0.41727702039707804
326,102230,0.49459451116476316
327,102238,0.3977370730076293
328,102248,0.43702815126878325
329,102252,0.43576827861892703
330,102259,0.5843400728390937
331,102262,0.5229706439756437
332,102273,0.5102428206147395
333,102286,0.4697961829696309
334,102293,0.4382466248989845
335,102294,0.5148798821662678
336,102296,0.38399772417611694
337,102298,0.5614895593745935
338,102303,0.46896186726162925
339,102309,0.47704106627292037
340,102315,0.5248117188300092
341,102340,0.49005826595157465
342,102342,0.5874147128782771
343,102344,0.4941868750008767
344,102346,0.455370837754543
345,102347,0.49535775092321804
346,102374,0.43952110790092574
347,102380,0.47713769331452904
348,102387,0.5028339984657668
349,102393,0.5825504197926716
350,102403,0.3755714078863038
351,102413,0.43359829392166166
352,102414,0.5256985683067039
353,102415,0.3903739564345436
354,102416,0.5697747890488027
355,102439,0.5800383430839523
356,102441,0.429820440500456
357,102443,0.49306000072864525
358,102444,0.5106378338298052
359,102445,0.4876322664363124
360,102448,0.5002996859138941
361,102449,0.3984836241664184
362,102450,0.5937196895146329
363,102456,0.4322544667049218
364,102458,0.49233869199639896
365,102459,0.526828654043523
366,102465,0.41157477289077743
367,102470,0.5313368855740651
368,102471,0.54130210767608
369,102475,0.4413994423733056
370,102476,0.4803738630295888
371,102506,0.4279908343607877
372,102509,0.4119425041597638
373,102519,0.4364822774364537
374,102522,0.4618912892068313
375,102545,0.4320294551124283
376,102549,0.6623585395069022
377,102562,0.4527190776067688
378,102563,0.4413186820486857
379,102568,0.5667077390150997
380,102582,0.48317008918700755
381,102592,0.47750853284298456
382,102597,0.5565997538676483
383,102605,0.477671528777164
384,102614,0.47425133087365995
385,102617,0.5642495621472082
386,102634,0.4734489654289761
387,102652,0.5103028655212559
388,102655,0.4177589130526047
389,102671,0.5837502179191296
390,102694,0.5111891589401345
391,102701,0.548060028635734
392,102703,0.4222988373111752
393,102704,0.4185734538041434
394,102713,0.41013858301989803
395,102720,0.4452179271214245
396,102731,0.42411665414421623
397,102733,0.5598604824654528
398,102749,0.4922593703343388
399,102755,0.5101202035831279
400,102763,0.4301383819178098
401,102770,0.3990471312830991
402,102772,0.5175741433511437
403,102799,0.49705687128141707
404,102838,0.44913780544815574
405,102854,0.3670099897869705
406,102862,0.557120461974242
407,102863,0.4557086138596908
408,102867,0.4767026263358781
409,102868,0.4747243596835918
410,102878,0.4659849697714981
411,102887,0.47983762913464106
412,102898,0.44355922959495575
413,102904,0.5740720140466055
414,102912,0.4015353944087254
415,102919,0.48945270726336265
416,102927,0.5762132228153952
417,102932,0.39846828262459205
418,102933,0.474401734580612
419,102935,0.4287785667998674
420,102958,0.4101303298379856
421,102969,0.5643893162824863
422,102971,0.34983332219311003
423,102975,0.6534019387053598
424,102979,0.38844132221462224
425,102982,0.4338281080939065
426,102987,0.44297766845226044
427,102989,0.5142457005063898
428,102995,0.4460981069557833
429,102996,0.40923890052567413
430,103000,0.3867308280214982
431,103001,0.43909600960664535
432,103004,0.3736831912697001
433,103010,0.5481507363960871
434,103025,0.47876160597437445
435,103029,0.4119316029518681
436,103046,0.4894394329442716
437,103056,0.4119862665800453
438,103062,0.6014925177004098
439,103078,0.39653601065017174
440,103083,0.4673656147768873
441,103092,0.45887931669326526
442,103096,0.47445163334760576
443,103097,0.4487770080219345
444,103102,0.6061798154276294
445,103112,0.5013753233473237
446,103132,0.39710077974606434
447,103144,0.5303710339517805
448,103145,0.6610266442669052
449,103146,0.456149531818318
450,103147,0.4433465581024028
451,103158,0.48155445998895197
452,103171,0.42701339999833327
453,103173,0.45219841228676433
454,103184,0.45644935619359744
455,103195,0.42004515186132224
456,103196,0.4326276760542779
457,103206,0.4086968406570249
458,103230,0.6002734953786381
459,103231,0.537298266305405
460,103232,0.47239893638175545
461,103239,0.5447409267968909
462,103240,0.5942292061238122
463,103243,0.38722413623346
464,103252,0.5210532317139399
465,103258,0.4115762818667753
466,103259,0.39915248793916136
467,103279,0.6207603688657897
468,103280,0.40712897135028747
469,103286,0.44592169633445244
470,103287,0.4770292174575934
471,103290,0.37737795507947863
472,103298,0.38319238941537537
473,103315,0.41893313517627406
474,103319,0.5304320156553176
475,103334,0.5137441756260357
476,103336,0.5082403713964709
477,103345,0.4086870944008492
478,103368,0.5225967814199728
479,103371,0.472081466278589
480,103377,0.48060500014293567
481,103398,0.48157181613990446
482,103404,0.5594096550398925
483,103408,0.5440272592885104
484,103410,0.5608641318570721
485,103418,0.4120999032242677
486,103420,0.5133734517426312
487,103432,0.3973997434915114
488,103433,0.5762199703588665
489,103436,0.3897841313925158
490,103440,0.4499898555381364
491,103453,0.4774762097219421
492,103459,0.5370585856747403
493,103460,0.4529402751372637
494,103461,0.4334071698884319
495,103462,0.39475069504206417
496,103473,0.5635160216251495
497,103474,0.40691381398448007
498,103475,0.4039731505120453
499,103478,0.4651879408124068
500,103480,0.431351634845582
501,103484,0.5514812729277332
502,103494,0.5475993428400525
503,103513,0.48649918566478306
504,103515,0.38319817501827114
505,103516,0.4712454812739636
506,103525,0.6204466675737796
507,103541,0.5922934566727623
508,103544,0.44015260546439694
509,103562,0.5163737778377974
510,103570,0.551750267673681
511,103572,0.43495218290792925
512,103574,0.3768116535158441
513,103575,0.4532104628070379
514,103591,0.41336677481567835
515,103594,0.47730971110969744
516,103609,0.4188529660266225
517,103613,0.4794792730245826
518,103614,0.4273345548742425
519,103615,0.42293584011816987
520,103624,0.4807313855984636
521,103625,0.46900318646661665
522,103628,0.5526947662646962
523,103629,0.45423673145174104
524,103647,0.5297179515907653
525,103648,0.4986789973104567
526,103651,0.3817291092096892
527,103658,0.45144344847503054
528,103668,0.5783702677740108
529,103669,0.5004406549344099
530,103676,0.5008480000499882
531,103682,0.4046255140639163
532,103683,0.6615175245264302
533,103689,0.5598949359166056
534,103725,0.4595551236234453
535,103733,0.46127575012445216
536,103744,0.5549301617551642
537,103762,0.5423698365755442
538,103771,0.6273915373596984
539,103773,0.38583024243015795
540,103783,0.5621932658808226
541,103784,0.4781148293539904
542,103808,0.41601027395222107
543,103812,0.47257037186605466
544,103813,0.5210627236455188
545,103814,0.5332156656317669
546,103818,0.5211759512830638
547,103824,0.43556138871758043
548,103828,0.4111612594506246
549,103830,0.5559081900611021
550,103840,0.49670731399587703
551,103842,0.4277541723862672
552,103847,0.572322715858016
553,103848,0.41831922124030385
554,103851,0.44458372748984437
555,103854,0.5085281445414758
556,103857,0.4880332283686445
557,103861,0.42730176879852066
558,103862,0.4895853300964221
559,103865,0.43728224253931386
560,103870,0.4817168788010345
561,103876,0.48555306375264523
562,103891,0.514564131702586
563,103908,0.5439915946597734
564,103914,0.49778149036874786
565,103918,0.4523209386111252
566,103940,0.4697733436825701
567,103963,0.5095101876191506
568,103966,0.44984220227321153
569,103971,0.507528867510205
570,103980,0.5723007646272529
571,103984,0.37382324178390697
572,103985,0.49124278147642075
573,103998,0.5041158474692775
574,104019,0.3661140765794594
575,104026,0.3544295372420127
576,104035,0.4512503830643645
577,104044,0.6528617200665219
578,104045,0.5090895586314026
579,104047,0.46931943192654146
580,104051,0.515878006753339
581,104058,0.6128431793711812
582,104063,0.422847712247772
583,104066,0.5144388817373509
584,104087,0.4556158795272389
585,104089,0.5398584550662743
586,104095,0.4354583363005094
587,104098,0.5374015521167156
588,104104,0.41384506781417546
589,104110,0.6519336687916862
590,104120,0.5150090406588532
591,104122,0.45175505526703114
592,104131,0.48243050203494114
593,104132,0.5017431896959345
594,104135,0.4390871323933297
595,104136,0.3860781869697476
596,104149,0.47173347588135456
597,104150,0.47750196120541716
598,104156,0.5712306575677308
599,104165,0.49131893690482775
600,104175,0.4257850793599999
601,104179,0.5082727190314047
602,104184,0.48659308261023904
603,104206,0.42774889883665823
604,104216,0.6786228133184007
605,104230,0.5100015009511812
606,104257,0.5074696051301353
607,104272,0.5642506925056966
608,104273,0.39700885192416974
609,104278,0.5654015712660585
610,104294,0.5052501948557365
611,104295,0.5045205900557285
612,104297,0.5325660559551295
613,104298,0.4306702049291481
614,104308,0.5005145672579011
615,104318,0.5964061293059741
616,104319,0.39597942007244635
617,104320,0.40881148269430334
618,104327,0.501575805402106
619,104334,0.6282520921976014
620,104344,0.4999185071044332
621,104350,0.44203656347264886
622,104351,0.5566512290024362
623,104354,0.5607505139943116
624,104369,0.5904436832103461
625,104376,0.4659849697714981
626,104381,0.4722272132587036
627,104384,0.57897371128405
628,104391,0.3940850995742786
629,104394,0.4086534245945559
630,104398,0.485520797625908
631,104402,0.3529851372993103
632,104408,0.421267534181956
633,104409,0.4598841513332199
634,104410,0.5946766976515746
635,104412,0.46962910890171794
636,104417,0.46130055568644407
637,104424,0.4077838584396015
638,104426,0.5389045760922863
639,104435,0.4548283563994358
640,104445,0.383725103994467
641,104458,0.45619140680822545
642,104460,0.44400672753244175
643,104466,0.3925270576019793
644,104472,0.4844417744477522
645,104473,0.4516469925293778
646,104479,0.38971048881534975
647,104480,0.5274162621265404
648,104482,0.4288708514527347
649,104499,0.46304044857313076
650,104501,0.44765652292644814
651,104502,0.3798127892395329
652,104506,0.4150162625475089
653,104510,0.35746384886012555
654,104512,0.492746695080223
655,104520,0.4399396531111972
656,104528,0.428318469072017
657,104529,0.4407258767038982
658,104541,0.4326681757854525
659,104578,0.39768721122968087
660,104584,0.488124638574441
661,104588,0.4449693430349891
662,104602,0.5811386562711989
663,104610,0.5149514874736665
664,104611,0.4710031812392114
665,104618,0.47522416169725895
666,104620,0.4917020764771794
667,104622,0.5128575689713378
668,104624,0.4556588808546999
669,104625,0.4734713810551719
670,104634,0.5378363192885375
671,104639,0.54534060416035
672,104646,0.47269551414797434
673,104647,0.6459215700044514
674,104652,0.41752531259433284
675,104670,0.4631566320956387
676,104677,0.40578511456735256
677,104685,0.4899977699014725
678,104691,0.39260943895266254
679,104696,0.537576404743483
680,104699,0.4157768129903082
681,104712,0.5241029279821262
682,104714,0.5140721118258245
683,104717,0.5411453146637084
684,104718,0.39760932987468883
685,104740,0.6040857116932153
686,104741,0.39741355125702665
687,104743,0.3821544940405759
688,104744,0.4393246719365957
689,104747,0.5140020556272188
690,104767,0.3904586858980954
691,104772,0.5827025661578182
692,104776,0.5324171128846457
693,104779,0.47450857356826837
694,104814,0.4345170130162688
695,104815,0.49453308370574367
696,104830,0.44437771764593004
697,104831,0.5641013600532642
698,104833,0.5002098167425661
699,104839,0.45532094847771654
700,104840,0.4910040760849195
701,104860,0.5286938646066315
702,104861,0.4705860637244468
703,104866,0.5673616531243636
704,104870,0.4855617053510305
705,104877,0.5195293424132481
706,104878,0.43213386446610197
707,104879,0.5160357410027271
708,104880,0.43439872218668835
709,104899,0.43095093021560427
710,104906,0.5202675515649449
711,104907,0.4842647300280985
712,104913,0.4875816473879823
713,104916,0.5810932715122078
714,104921,0.4861443428916641
715,104930,0.4190381684161291
716,104931,0.540877308517818
717,104936,0.4377656865028493
718,104937,0.4662764820127739
719,104942,0.42638745289894747
720,104943,0.49539142346219217
721,104969,0.5240260908201704
722,104972,0.5504342697897424
723,104988,0.4239769159013733
724,105013,0.38756619478573706
725,105015,0.4072288870459439
726,105019,0.6051856553515799
727,105027,0.4681744752624335
728,105030,0.48182625160212356
729,105035,0.5457013731142834
730,105041,0.45594992555087155
731,105051,0.5768853923474361
732,105056,0.606400987206104
733,105067,0.5318006498533335
734,105071,0.3903310710066051
735,105072,0.445958478220054
736,105074,0.5199176152691797
737,105091,0.5796669130149121
738,105101,0.45318353682595486
739,105103,0.5578504861089699
740,105134,0.3879837234132675
741,105139,0.45627691699107437
742,105142,0.4065125443062512
743,105146,0.4621119894653724
744,105163,0.4930286995586807
745,105168,0.44101723080909916
746,105172,0.4728414759708234
747,105176,0.5352491253634781
748,105195,0.5657824308624064
749,105196,0.4665829613952491
750,105197,0.4152954418089365
751,105203,0.4816291684165168
752,105223,0.5809904191001947
753,105227,0.6991214013463437
754,105228,0.4337991899644208
755,105230,0.5157985437448093
756,105231,0.5685171718662456
757,105239,0.3932292434281389
758,105242,0.7039303370689391
759,105244,0.4051054435609699
760,105245,0.358038289891685
761,105248,0.39874445392691693
762,105249,0.49626670349321456
763,105266,0.5176288281679242
764,105271,0.5119652449006309
765,105276,0.42554189538639675
766,105282,0.5323047755151518
767,105292,0.4659849697714981
768,105297,0.4489017534930945
769,105332,0.466338071810227
770,105333,0.4832367958381761
771,105343,0.4619936175205866
772,105344,0.3900867861643928
773,105345,0.5058943100825137
774,105357,0.49950324471656443
775,105359,0.45696207206910766
776,105366,0.4223735569685692
777,105367,0.4756080005163935
778,105370,0.40797255173974906
779,105377,0.4854019944230103
780,105390,0.4751407629589011
781,105399,0.43239170051793674
782,105403,0.5594751775289687
783,105404,0.48053715579603395
784,105414,0.4122206395559163
785,105417,0.4492237711845293
786,105425,0.4838296860207363
787,105452,0.5095995442540822
788,105454,0.33541897792167813
789,105456,0.47424534219699194
790,105470,0.5121627748394723
791,105471,0.4538910656969252
792,105483,0.4659849697714981
793,105493,0.5170504213727777
794,105508,0.42802307192567063
795,105514,0.47331097146425927
796,105515,0.5070862669062348
797,105528,0.5778111658212812
798,105529,0.49117371252472974
799,105531,0.4015498970955411
800,105532,0.4956045950187882
801,105558,0.4033728375444357
802,105574,0.54037126080615
803,105578,0.4193145166440984
804,105584,0.5569827135135711
805,105595,0.4531333672805408
806,105617,0.6684958137963702
807,105618,0.4622876150975672
808,105621,0.38726824596546744
809,105625,0.47893437667030336
810,105629,0.5580976412279176
811,105630,0.5264949077367195
812,105634,0.4301350886474746
813,105635,0.4402238721599502
814,105641,0.40244157175719114
815,105647,0.5426735871688112
816,105648,0.3976533227748558
817,105655,0.4502965464688225
818,105657,0.40237070635509187
819,105672,0.4659849697714981
820,105678,0.40593199001973507
821,105682,0.549385696290365
822,105691,0.5550429229416386
823,105692,0.41700252606709765
824,105706,0.44386405254682554
825,105712,0.4253232337100296
826,105720,0.5072228046887483
827,105734,0.4556862682828182
828,105735,0.4038189246679507
829,105736,0.5681175448515692
830,105737,0.42377534134027134
831,105738,0.5004150736454469
832,105740,0.5307362664322717
833,105744,0.4511739571178469
834,105747,0.3713042433404461
835,105749,0.5259633367664738
836,105754,0.4192234899288994
837,105758,0.3541865318448703
838,105760,0.5176536263805552
839,105767,0.4975121277229134
840,105784,0.4982244050396241
841,105791,0.46358229330971307
842,105802,0.4046847113590722
843,105807,0.42816162718097395
844,105809,0.5041301417912637
845,105816,0.41057002990185576
846,105817,0.4867413420483529
847,105824,0.4385555587561972
848,105832,0.5210578702993388
849,105856,0.4966950860089599
850,105865,0.40664045267421234
851,105899,0.49361306055774884
852,105906,0.3996405783608402
853,105916,0.5350341418957936
854,105923,0.49053649669310595
855,105937,0.5864813748490036
856,105965,0.5490655343681433
857,105966,0.4719518007834898
858,105968,0.524309409430866
859,105973,0.4376276698233844
860,105976,0.5062150590194513
861,105978,0.5036431164489249
862,105979,0.39633432647606687
863,105991,0.4659849697714981
864,105998,0.4594988116033292
865,105999,0.36374509422869994
866,106000,0.539576149439994
867,106001,0.45752719129407715
868,106010,0.5957742122147931
869,106011,0.45815474831707564
870,106013,0.48990550153671925
871,106015,0.5223157084868284
872,106026,0.44047658871883005
873,106032,0.39846007440702863
874,106035,0.39067363766216145
875,106040,0.4925569001321932
876,106041,0.4780566477463196
877,106044,0.42501193826644235
878,106053,0.6374825415406694
879,106054,0.4279965868607245
880,106065,0.40831920641515224
881,106081,0.453322853081305
882,106083,0.5496343520217803
883,106087,0.4384658210237135
884,106090,0.5061445292532613
885,106101,0.5001548650876758
886,106102,0.6645952861503973
887,106109,0.4680230503060709
888,106116,0.5501681122030123
889,106150,0.4154685117325401
890,106155,0.5927103375923061
891,106166,0.4510252048885459
892,106176,0.5881606746947328
893,106189,0.5234600293800119
894,106199,0.5478637718166894
895,106205,0.5490742421445068
896,106206,0.5715827088932016
897,106211,0.495877334223252
898,106214,0.447579724889042
899,106216,0.45626071812864416
900,106217,0.40610756608176113
901,106225,0.42105077020699394
902,106249,0.39493249613384296
903,106256,0.4993133291310476
904,106258,0.5591688738997929
905,106261,0.49112719308510255
906,106262,0.4733123491955564
907,106264,0.4664625087086493
908,106271,0.5186282397538147
909,106276,0.44600656086994506
910,106277,0.5100968645430429
911,106286,0.46814259427750426
912,106293,0.4310858457515387
913,106295,0.4687726882913412
914,106296,0.41159821677048575
915,106297,0.5582114008312726
916,106298,0.3994898797498865
917,106311,0.4394014624378184
918,106314,0.40094247060702454
919,106320,0.4354866601793436
920,106334,0.4822760769211501
921,106346,0.440116317374491
922,106347,0.4572015588093415
923,106349,0.5470417955574947
924,106354,0.5799822461308916
925,106360,0.41108898605139516
926,106373,0.4098417437666347
927,106377,0.4373323950842352
928,106386,0.5546336609811247
929,106387,0.5836919894059018
930,106391,0.4059229047482773
931,106401,0.64012075286761
932,106411,0.4163392082377983
933,106413,0.5876769889409463
934,106426,0.6135620900720489
935,106427,0.6455281851379586
936,106428,0.4305283729605654
937,106434,0.4659849697714981
938,106438,0.49260967198608524
939,106440,0.3958411031697253
940,106441,0.6390803445127476
941,106452,0.6372231294376253
942,106453,0.4638247220208189
943,106454,0.5466884855036077
944,106457,0.4127169470694643
945,106484,0.4481582453835566
946,106488,0.5030947971689547
947,106491,0.5706558380591421
948,106514,0.49777682703363285
949,106527,0.4314651279086231
950,106528,0.4866736937207965
951,106529,0.4509623438210174
952,106534,0.5680328756107119
953,106550,0.6580422453934269
954,106577,0.41498344749981286
955,106585,0.5281415288988658
956,106590,0.43424261320708796
957,106607,0.39806731074479523
958,106610,0.4042605242816278
959,106611,0.5420581903599416
960,106612,0.5794310938323294
961,106624,0.439645513575491
962,106631,0.4560199548305741
963,106647,0.4821223216958791
964,106660,0.46540259888862884
965,106674,0.42708559418715053
966,106687,0.43454088102915506
967,106712,0.5870798229047837
968,106713,0.5164156321584868
969,106717,0.43951996580880154
970,106720,0.4528963795626833
971,106721,0.548480486954631
972,106724,0.5702494610618487
973,106735,0.4943595861867435
974,106739,0.5079812840062604
975,106740,0.5001988552016462
976,106754,0.4510823282809516
977,106760,0.4740975564896635
978,106761,0.4154881499796696
979,106784,0.5713557631300165
980,106787,0.5011426495585446
981,106797,0.5174879038621989
982,106798,0.5228150632980457
983,106802,0.5153617143759752
984,106803,0.43137173504970366
985,106804,0.4593817189186132
986,106805,0.41105236489370856
987,106810,0.3852640578574033
988,106812,0.47585426152820803
989,106813,0.5071116127436062
990,106817,0.48033645426882093
991,106822,0.47213934736729624
992,106823,0.5737604975732886
993,106827,0.39625614185743874
994,106841,0.46782407780504903
995,106851,0.44815908482708056
996,106852,0.5249349116026025
997,106853,0.5412714029193155
998,106854,0.5254540696451467
999,106861,0.37400009236099724
1000,106873,0.48032115000936887
1001,106877,0.4537383265519041
1002,106878,0.48223104799719285
